,특성추출(가중치순 상위 50개),특성추출_번역,label,score
3350,"그린스완,블랙스완,기후변화,보고서,코로나19,금융위,녹색금융,협의체,녹색산업,금융위기,SWAN,자동차,중앙은행,만큼,탈레브,미세먼지,금융당국,위원회,탄소배출권,농산물,팬데믹,전담협의체,생태계","Green Swan, Black Swan, Climate Change, Report, Corona 19, Financial Services, Green Finance, Council, Green Industry, Financial Crisis, SWAN, Automobile, Central Bank, Due, Talve, Fine Dust , Agricultural products, fands, dedicated councils, ecosystems",Environmental,0.9846826791763306
3351,"한국투자증권,ESG,보고서,김유진,뉴딜,자기자본,파슬,8000억,연구원,화석연료,신재생,신재,연구소,금융기관,지속가능경영보고서,지배구조,수석연구원,파리기후변화협약,2000억,배출량,약정액,추가투자","Korea Investment & Securities, ESG, Report, Kim Yu -jin, New Deal, Equity, Father, 800 billion, Researcher, Fossil Fuel, Renewable, Renewable, Research Institute, Financial Institutions, Sustainable Management Report, Governance Structure, Senior Researcher 200 billion, emissions, contracts, additional investment",Environmental,0.9364930987358093
3352,"ESG,삼성증권,투자자,연구소,관계자,미국,기관투자자,국민연금,보고서,자동차,주요국,지배구조,1180조,EU,전기차,불공정,채용절차,순이익,배터리회사,의사결정,목표주가,재무현황,유로,유럽연합,증권사들,1조,하도급,81조,증권회사,이사회","ESG, Samsung Securities, Investor, Research Institute, officials, US, institutional investors, national pensions, reports, automobiles, major countries, governance structure, Article 1180, EU, EV, unfair, hiring procedure, net profit, battery company, decision -making, target price Financial status, euro, European Union, securities firms, trillion, subcontracting, trillion, securities company, board of directors",Governance,0.49078407883644104
3353,"폐기물,ESG,인수전,KKR,산업폐기물,쿼티,8750억,ESG그룹,람키,코엔텍,청원,인프라펀드,유럽,아시아","Waste, ESG, Before the acquisition, KKR, Industrial Waste, QWRI, 875 billion, ESG Group, Ramy, Coentech, Petition, Infrastructure Fund, Europe, Asia",None,0.9111769199371338
3354,"코로나19,ESG,지배구조,이해관계자,보고서,코로나바이러스,국제표준,극대화,위원회,차세대,감염증,이해도,지속가능회계기준위원회,경영이념,관계자","Corona 19, ESG, Governance structure, stakeholders, reports, corona viruses, international standards, maximization, committees, next generation, infectious diseases, understanding, sustainable accounting standard committee, management philosophy, official",Governance,0.9161070585250854
3355,"코로나19,ESG,지배구조,관계자,극대화,국제표준,위원회,관계자들,차세대,연구개발,지속가능회계기준위원회,보고서,이해관계자,GRI,사업성과,백복인,경영이념","Corona 19, ESG, Governance structure, officials, maximization, international standards, committees, officials, next -generation, R & D, sustainable accounting standard committee, report",Governance,0.951108992099762
3356,"한국투자증권,ESG,추가투자,자기자본,기후변화협약,신재생,약정액,신재,뉴딜,지배구조,2000억,8000억,배출량,탄소배출,관계자,투자,석탄,감축,중단,활동,정책,탄소,사회적,글로벌,책임,기업,동참,자본,자기,기후,변화,기준,지배,확대,협약,규모,그린","Korea Investment & Securities, ESG, additional Investment, Equity, Climate Change Convention, Renewable, Agreement Liquid, Renew, New Deal, Governance, 200 billion, 800 billion, emissions, carbon emissions, officials, investment, coal, reduction, interruption, activity Policy, carbon, social, global, responsibility, corporate, participation, capital, self, climate, change, standards, domination, expansion, agreement, scale",Environmental,0.9879507422447205
3357,"ESG,공모펀드,투자자,상반기,관계자,마이다스,그간,은행들,국민은행,팀장,삼성,농협은행,하나은행,신한,미래에셋지속,기관투자자들,뉴딜","ESG, public offering fund, investor, first half, officials, Midas, while the banks, Kookmin Bank, Team Leader, Samsung, Nonghyup Bank, Hana Bank, Shinhan, Mirae Asset Continued",Social,0.6441229581832886
3358,"ESG,공모펀드,투자자,상반기,관계자,마이다스,그간,은행들,국민은행,팀장,삼성,농협은행,하나은행,신한,미래에셋지속,기관투자자들,뉴딜","ESG, public offering fund, investor, first half, officials, Midas, while the banks, Kookmin Bank, Team Leader, Samsung, Nonghyup Bank, Hana Bank, Shinhan, Mirae Asset continued",Social,0.6441229581832886
3359,"한국투자증권,ESG,보고서,뉴딜,배출량,파리기후변화협약,약정액,신재생,신재,지속가능경영보고서,지배구조,자기자본,추가투자,관계자,투자,석탄,글로벌,발간,가능,사회적,정책,책임,감축,규모,동참,활동,중단,파리,기후,자본,변화,자기","Korea Investment & Securities, ESG, Report, New Deal, emissions, Paris Post -changing Conventions, contracts, renewable, and renewable, sustainable management report, governance structure, equity capital, additional investment, officials, investment Social, policy, responsibility, reduction, scale, participation, activity, interruption, flies, climate, capital, change",Environmental,0.9821443557739258
3360,"ESG,코로나19,지배구조,이해관계자,극대화,국제표준,그동안,위원회,한국기업지배구조원,차세대,이해도,연구개발,한국","ESG, Corona 19, Governance structure, stakeholders, maximization, international standards, committee, Korean corporate governance structure, next generation, understanding, R & D, Korea",Governance,0.955054521560669
3361,"ESG,지배구조,코로나19,이해관계자,극대화,국제표준,그동안,위원회,한국기업지배구조원,차세대,연구개발,이해도,보고서","ESG, governance structure, corona 19, stakeholders, maximization, international standards, committee, Korean corporate governance structure, next generation, R & D, understanding, report",Governance,0.9581347703933716
3362,"코로나19,ESG,지배구조,이해관계자,극대화,국제표준,위원회,코로나바이러스,차세대,감염증,이해도,연구개발,보고서,지속가능회계기준위원회,사업성과,경영이념,관계자","Corona 19, ESG, Governance structure, stakeholders, maximized, international standards, committees, corona viruses, next generation, infection, understanding, research and development, report, sustainable accounting standard committee, business performance, management philosophy, official",Governance,0.9397141933441162
3363,"폐기물,운용사,매수자,PEF,가격대,프라이빗에쿼티,그동안,IB","Waste, manager, buyer, PEF, price, private Equity, IB",None,0.9657296538352966
3364,"EMC,폐기물,SK건설,어펄마캐피탈,SK,PEF,인수전,기업가치,골드만삭스,자회사,사모펀드,마켓인사이트,관계자,1조,수처리,환경사업,우선협상대상자,건설업황,코로나바이러스","EMC, Waste, SK E & C, Appear Pulma Capital, SK, PEF, Before the acquisition, corporate value, goldman socks, subsidiaries, private equity funds, market insights, officials, 1 trillion, water treatment, environmental business, priority negotiation target, Corona virus",Social,0.5899763703346252
3365,"어펄마캐피털,1조,EMC,폐기물,운용사,환경폐기물,SK,마캐피털,SK그룹,원매자,대기업,코오롱워터앤에너지,EBITDA,어펄,스탠다드차타드,매립장,소각장,상각전,상각전영업이익,17곳","Aapulma Capital, 1 trillion, EMC, manager, environmental waste, SK, Ma Capital, SK Group, originals, large companies, Kolon Water & Energy, EBITDA Profit, 17 places",Environmental,0.9270933866500854
3366,"신한카드,빅데이터,혁신금융,신용카드,보유해,신한,코로나19,챗봇,1위,콜센터,코로나바이러스,부동산,신한PAYFAN,차별화,ESG","Shinhan Card, big data, innovation finance",Social,0.8088843822479248
3367,"이동걸,빅데이터,허인,호감도,진옥동,박진회,정지원,윤종규,김태영,김태오,산업은행,1만,KB,이사장,한국,강현희,정보량","Dong -Gul Lee, Big Data, Hurin, Favorite, Jin Ok -dong, Park Jin -hoe, Jung Ji -won, Yoon Jong -gyu, Kim Tae -young, Kim Tae -oh, Industrial Bank, 10,000, KB, Chairman, Korea, Kang Hyun -hee, Information",Social,0.6671253442764282
3368,"허인,정지원,윤종규,박진회,김태오,진옥동,이사장,호감도,이동걸,김태영,국민은행장,빅데이터,1위,1만,연구소,코로나19,한국,다음달,강현희,서울","Heo In, Jung Ji -won, Yoon Jong -gyu, Park Jin -hoe, Kim Tae -o, Jin Ok -dong, Chairman, Favorite, Lee Dong -gul, Kim Tae -young, Kookmin Bank, Big Data, 1st, 10,000, Research Institute, Corona 19, Korea, Next Month, Kang Hyun -hee, Seoul",Social,0.8694387674331665
3369,"기후변화,연기금,친환경,사우디,영국,탈탄소화,기상이변,타다울,투자기업,거래소,저탄소,보고서,사우디아라비아,5배,환경지수,ESG","Climate change, pension funds, eco -friendly, Saudi, US carbonization, meteorological, Tadaul, investment company, exchange, low carbon, report, Saudi Arabia, 5x, ESG, ESG",Environmental,0.9923396110534668
3370,"전기차,충전소,영업점,국민은행,ESG,서울,KB,KB국민은행,관계자,용산,고객들,둔산동,데스티네이션,테슬라용,3곳,이촌,분당,배출량,1곳,수내역,탄소배출량,지배구조,시범운영,50조,테슬라,수도권,차저,KB금융그룹","Electric vehicles, charging stations, branches, Kookmin Bank, ESG, Seoul, KB, KB Kookmin Bank, officials, Yongsan, customer, Dunsan -dong, Destination, Tesla, 3, Ichon, Bundang, Bundang, Emissions Governance structure, pilot operation, 50 trillion, Tesla, metropolitan area, charger, KB Financial Group",Environmental,0.9888303875923157
3371,"ESG,모건스탠리,미국,유럽,각국,기업들,코로나,에프앤가이드,관계자,우리나라,수익률,상반기,올여름","ESG, Morgan Stanley, the United States, Europe, companies, companies, corona, F & Guide, officials, Korea, Korea, the first half, this summer",None,0.9245129227638245
3372,"ESG,탈석탄,교육청,신한금융,서울시교육청,지속가능채권,금융사,우리금융,온실가스,ESG채권,KB,8곳","ESG, deferral bombs, education offices, Shinhan Finance, Seoul Metropolitan Office of Education, Sustainable Debt",Social,0.973954975605011
3373,"사회가치경영,경제적,우리나라,이무원,이정현,중소기업,이해관계자,유니레버,김재구,기업들,코로나19,이해관계자들,이케아,공동체,한국,보고서,협력사,직원들,대기업,대기업들","Social Value Management, Economic, Korea, Lee Moo -won, Lee Jung -hyun, SMEs, Stakeholders, Unilever, Kim Jae -gu, Companies, Corona 19, Stakeholders, IKEA, Community, Korea, Report",Social,0.9858767986297607
3374,"주도주,코스피,삼성증권,신고가,2차,에프앤가이드,핀테크,미국,7개,현대차,가능성,추정치,투자정보팀,7980원,영업익,주파수,뉴딜,문종진,언택트,5조,교보증권,고령화,에이스테크,경신","Leading stocks, KOSPI, Samsung Securities, Shingo, Secondary, F & Guide, Fintech, US, 7, Hyundai Motor, Possibility, Estimation, Investment Information Team, 7980 won, operating profit Kyobo Securities, aging, Ace Tech, Gyeongsin",None,0.7206901907920837
3375,"적도원칙,신한은행,에코,영국,우림,시중은행,트랜스포메이션,금융사,조용병,파리바,암로,자보호그룹,신한,산업은행,모간","Equatorial Principles, Shinhan Bank, Eco, UK, Woorim, Commercial Bank, Transformation, Financial History, Cho Yong -Byeong, Paris Bar, Cancer, Ja Protection Group, Shinhan, Industrial Bank, Morgan",Social,0.8763277530670166
3376,"코로나19,전문가,PEF,비핵심,관계자,전문가들,자금난,대기업,신성장,상반기,유니슨캐피탈,제조업,폐기물,한국경제신문,유상수,계열사,기업들,응답자,코로나바이러스","Corona 19, experts, PEF, non -core, officials, experts, fund shortages, large companies, new growth, first half, Unison Capital, manufacturing, waste, Korea Economic Newspaper, Yoo Sang -soo",Social,0.9834573268890381
3377,"ESG,코로나19,4조,가능성,매입량,은행들,5억,투자가,농협,네트워크,기획부,신한,국민은행,우리은행,유로,집중호우,지배구조,61조,조달금","ESG, Corona 19, 4, Possibility, Banks, Banks, 500 million, Investment, Nonghyup, Network, Planning Department, Shinhan, Kookmin Bank, Woori Bank, Euro, Intensive heavy rains, governance structure, 61, procurement",Social,0.9575791954994202
3378,"국민은행,자동화,김병재,편의점,폰뱅킹,인터넷뱅킹,전국재,스마트폰,1631만,고객들,설치운영대수,한차례,최고치,7만,5만,장애인,잠정치,기획부,케이비,스마트폰뱅킹,수도권,추가지원,구호협회","Kookmin Bank, Automation, Kim Byung -jae, Convenience Store, Phone Banking, Internet Banking, National ashes, Smartphones, 1631 million, Customers, Installation Operations Metropolitan area, additional support, relief association",Social,0.8824244141578674
3379,"ESG,녹색금융,신한은행,PF,자동차,위원회,금융지주,국민은행,기업은행","ESG, Green Finance, Shinhan Bank, PF, Automobile, Committee, Financial Holdings, Kookmin Bank, IBK",None,0.6545572876930237
3380,"뉴딜펀드,부동산,뉴딜,보증금,전세보증금,DSR,투자금,수익률,가계부채,유동성,투자자,가능성,위원회,전세부채,송인호,변호사","New Deal Fund, Real Estate, New Deal, Deposit, charter deposit, DSR, investment, yield, household debt, liquidity, investor, potential, committee, chartered debt, Song In -ho, lawyer",Social,0.6535965204238892
3381,"ESG,코로나19,기후변화,금융시장,신재생,미국,전기차,세레스,배출량,환경보호,관계자,저탄소,불가항력","ESG, Corona 19, Climate Change, Financial Market, Renewable, US, Electric Vehicle, Ceres, Emissions, Environmental Protection",Environmental,0.9922983050346375
3382,"교육부,발대식,KB,진로동아리,국민은행,정문철,멘토,코로나19,중학교,KB국민은행,진로멘토링,온택트,고등학교,4차,하이서울유스호스텔,김성근,학생들,친구들,아두이노,문화예술","Ministry of Education, KB, Career Club, Kookmin Bank, Jeongmun Chul, Mentor, Corona 19, Middle School, KB Kookmin Bank, Career Mentoring Cultural arts",Social,0.9903109073638916
3383,"ESG,아시아,블룸버그,한국,소셜본드,한광열,중국,14조,블룸버그통신,36억,발행액,발행국,119억,연구원,감염증,코로나19,투자자들,지배구조,투자자,그린뉴딜,코로나바이러스,뉴딜,사회책임투자,일자리,미국,만큼,국민연금공단,지속가능본드","ESG, Asia, Bloomberg, Korea, Social Bond, Han Kwang -yeol, China, 14 trillion, Bloomberg News, 36 billion, issuance, publication country, 11.9 billion, researchers, infections, corona 19, investors, governance, investor, green new deal, corona Virus, New Deal, Social Responsibility Investment, Jobs, US, As much as the National Pension Service, Sustainable Bond",Social,0.9782585501670837
3384,"ESG,ESG채권,코로나19,지속가능채권,5억,금융사,유로화,1조,소셜본드,5조,은행채,신종자본증권,기업은행,우리은행,국민은행,4조","ESG, ESG bonds, corona 19, sustainable bonds, 500 million, financial firm, euro, trillion, social bond, trillion, bank bonds, new capital securities, IBK, Woori Bank, Kookmin Bank, Article 4",Social,0.5119737386703491
3385,"보험사,자동차,TF,건전성,이상기후,손해액,호흡기,집중호우,가능성,산사태,활성화,관계자,지배구조,16배,미세먼지,443대,재정부,환경부,7036대,기획재정부,손해율,발병,생명보험사,지구온난화,뉴딜","Insurers, automobiles, TF, soundness, abnormalities, damages, respiratory tracts, intensive heavy rains, possibilities, landslides, activation, officials, governance structure, 16 times, fine dust, 443 units, Ministry of Finance, Ministry of Environment, 7036 units Onset, life insurance company, global warming, New Deal",Environmental,0.922264575958252
3386,"보험사,자동차,TF,건전성,이상기후,손해액,호흡기,집중호우,가능성,산사태,활성화,관계자,지배구조,16배,미세먼지,443대,재정부,환경부,7036대,기획재정부,손해율,발병,생명보험사,지구온난화,뉴딜","Insurers, automobiles, TF, soundness, abnormalities, damages, respiratory tracts, intensive heavy rains, possibilities, landslides, activation, officials, governance structure, 16 times, fine dust, 443 units, Ministry of Finance, Ministry of Environment, 7036 units Onset, life insurance company, global warming, New Deal",Environmental,0.922264575958252
3387,"신한카드,ESG,스타트업,상반기,우수사례,코로나,빅데이터,친환경,코로나19,소상공인,활성화,전사적,사용량,보고서","Shinhan Card, ESG, Startup, 1H, Excellent Case, Corona, Big Data, Eco -Friendly, Corona 19, Small Business, Activation",None,0.752312183380127
3388,"녹색금융,기후변화,ESG,보험사,금융위,스완,코로나19,기업들,한국은행,위원회,녹색산업,국제결제은행,전염병,선진국,관계자,집중호우,건전성","Green Finance, Climate Change, ESG, Insurance, Financial Services, Swan, Corona 19, Companies, Banks, Committee, Green Industry, International Payment Bank",Environmental,0.9578294157981873
3389,"ESG,이광열,EY,지배구조,한영,기대치,본부장,2배,투자자,투자가,감사본부장,투자자들,응답자,기업들","ESG, Lee Kwang -yeol, EY, Governance structure, Hanyoung, expectation, general manager, doubled, investor, investor, auditors, investors, respondents, companies",Governance,0.4822981059551239
3390,"회추위,KB금융,KB,후보자군,ESG,설문조사,1위,3연임,금융지주,노조원,만큼","Huangwi, KB Financial Group, KB, Candidate Army, ESG, Survey, 1st, 3rd Round, Financial Holdings, Union members, as much as",Social,0.9728041887283325
3391,"응답자,ESG,지배구조,EY,투자자,이광열,한영,신뢰도,기업들,코로나","Respondents, ESG, Governance structure, EY, investor, Lee Kwang -yeol, Hanyoung, reliability, companies, corona",Governance,0.5746604204177856
3392,"신한카드,스타트업,상반기,ESG,우수사례,빅데이터,코로나19,코로나,전사적,사용량,보고서,지자체,제로화","Shinhan Card, Startup, 1H, ESG, Excellent Case, Big Data, Corona 19, Corona, Corona, Interest, Consumption",None,0.924511730670929
3393,"투자자,응답자,ESG,기후변화,투자자들,EY,중요도,기관투자자,지배구조,넬슨,매튜,독립적,녹색투자,한영,성적표,의사결정","Investor, Respondents, ESG, Climate Change, Investors, EY, Important, Institutional Investor, Governance, Nelson, Matthew, Independent, Green Investment",Environmental,0.7604047656059265
3394,"기후변화,녹색금융,금융위,부위원장,자동차,녹색산업,ESG,활성화,보험사,스크리닝,건전성,뉴딜,손해율,환경리스크,위원회,협의회,선제적,그린스완,금융리스크,호흡기,노르웨이,집중호우","Climate Change, Green Finance, Finance Committee, Vice -Chairman, Automotive, Green Industry, ESG, Activation, Insurance, Screening, Healthy, New Deal, Loss Rate, Environmental Risk, Committee, Council, Preliminary, Green Span, Financial Risk, Respiratory, Norway, Norway Concentrated heavy rain",Environmental,0.9845165610313416
3395,"투자자,ESG,설문조사,응답자,비재무,EY,지배구조,기후변화,의사결정,이광열,기업들,신뢰도,투자자들","Investor, ESG, Survey, Respondents, Non Jae -mu, EY, Governance, Climate Change, Decision -making, Lee Kwang -yeol, Company, Reliability, Investors",Social,0.9353514909744263
3396,"투자자,설문조사,ESG,응답자,비재무,EY,지배구조,기후변화,이광열,기업들,신뢰도,투자자들,매튜","Investor, Survey, ESG, Respondents, Non Jae -mu, EY, Governance, Climate Change, Lee Kwang -yeol, Company",Social,0.8792300224304199
3397,"상반기,신한카드,스타트업,ESG,코로나19,우수사례,사용량,보고서,지자체,제로화,전용관,빅데이터,뉴딜,디지털화,명세서,주안점,모빌리티,임영진,환경・사회・지배구조,가속화","In the first half, Shinhan Card, Startup, ESG, Corona 19, Excellence Case, Usage, Report, Local Big Data, New Deal, Digital Pavilion, Big Data, New Deal",None,0.9084194898605347
3398,"기후변화,녹색금융,금융위,녹색산업,금융권,건전성,보험금,호흡기,태스크포스,농산물,상환지연,지배구조,손해율,뉴딜,지구온난화,뒷받침,은행부문,지급규모,식품산업,발병,발병률,보험부문","Climate Change, Green Finance, Finance Committee, Green Industry, Financial Institute, Insurance, Respiratory, Task Force, Agricultural Products, Repayment Delay, Governance Structure, Loss Rate, New Deal, Global Welcome , Incidence rate, insurance sector",Environmental,0.8490927815437317
3399,"KB,은행장,국민은행,ESG,KB금융,윤종규,내홍,국민은행장,위원회,실천의지,이해도,쇼트리스트,부사장,후보로,코로나바이러스,1위,그린웨이,금융권,투자규모,자격요건,3연임,회장추보추천위원회","KB, Bank President, Kookmin Bank, ESG, KB Financial Group, Yoon Jong -gyu, Naehong, Kookmin Bank President, Committee, Practice will, Understanding, Shortlist, Vice President, Candidate, Corona Virus Requirements, 3 consecutive, Chairman Choo -Bo Recommendation Committee",Governance,0.7376837730407715
3400,"ESG,응답자,EY,이광열,지배구조,기업들,설문조사,한영,투자자,신뢰도,독립적,녹색투자,성적표","ESG, Respondents, EY, Lee Kwang -yeol, Governance, Company, Survey, Korean Young, Investor, Reliability, Independent, Green Investment, Case",Social,0.939647376537323
3401,"KB금융,KB,ESG,1위,금융지주,노조원,설문조사,만큼,3연임,2연임,푸르덴셜생명,부코핀은행,코로나19","KB Financial Group, KB, ESG, 1st, Financial Holdings, Union members, Survey, as much as 3 consecutive, 2 consecutive, Prudential Life, Bucopin Bank, Corona 19",None,0.5864360332489014
3402,"KB,은행장,KB금융,국민은행,ESG,차세대,윤종규,내홍,이해관계자,국민은행장,이해도,쇼트리스트,위원회,관계자,부사장,자격요건,코로나바이러스,1위","KB, Bank President, KB Financial Group, Kookmin Bank, ESG, Next Generation, Yoon Jong -gyu, Naehong, Stakeholder, Kookmin Bank President",None,0.5016591548919678
3403,"스완,기후변화,녹색금융,TF,금융위,침수피해,부위원장,집중호우,건전성,금융권,녹색투자,1만,태스크포스,손병두,서울,자동차,광화문,킥오프,녹색산업,선제적","Swan, Climate Change, Green Finance, TF, Financial Services Commission, Insulbred Damage, Vice -Chairman, Intensive heavy rains, soundness, financial sector, green investment, 10,000, Task Force, Son Byeongdu, Seoul, Motor, Gwanghwamun",Environmental,0.9666992425918579
3404,"투자자,응답자,ESG,지배구조,설문조사,투자자들,EY,기후변화,성적표,기업들","Investors, respondents, ESG, governance structure, survey, investors, EY, climate change, report cards, companies",Social,0.9181778430938721
3405,"녹색금융,기후변화,녹색산업,금융위,활성화,ESG,그간,부위원장,뉴딜,자동차,정책추진,호흡기,건의사항,한국판,녹색투자,손병두,금융당국,금융리스크","Green Finance, Climate Change, Green Industry, Finance Committee, Activation, ESG, In the meantime, Vice -Chairman, New Deal, Automobile, Policy Promotion, Respiratory, Questions, Korean version, Green Investment, Son Byeong -du",Environmental,0.8678556084632874
3406,"녹색금융,금융위,부위원장,뉴딜,기후변화,그린스완,블랙스완,뒷받침,ESG,관계자,미세먼지,금융권,환경리스크,국제결제은행,외부효과,호흡기,녹색산업,손병두,일관성,한국판,금융리스크","Green Finance, Finance Committee, Vice -Chairman, New Deal, Climate Change, Greenswan, Black Swan, Subsequent, ESG, officials, fine dust, financial sectors, environmental risks, international payment banks , Financial Risk",Environmental,0.9647255539894104
3407,"녹색금융,기후변화,자동차,금융위,뉴딜,금융리스크,지구온난화,그린스완,뒷받침,녹색산업,환경리스크,국제네크워크,저탄소,손병두,환경보호,금융당국,국제결제은행,디딤돌,지배구조,원료플라스틱,정상범주,블랙스완,제조업,그린워싱,자금유입,에너지산업","Green Finance, Climate Change, Automotive, Finance Committee, New Deal, Financial Risk, Global Warmth, Green Swan, Back, Green Industry, Environmental Risk Rescue, raw material plastics, normal categories, black swans, manufacturing, green wash, funding, energy industry",Environmental,0.9869360327720642
3408,"경제활동,미국,테슬라,성장주,이항영,크레이머,체이스,2부,엔비디아,재개주,블랙락,모건,페라리,JP모건,투자자,빅테크,MTN,ESGU,전문가,구글","Economic activity, US, Tesla, Growth, Lee Hang -young, Cramer, Chase, Part 2, NVIDIA, Reform, Black Rock, Morgan, Ferrari, JP Morgan, Investor, Big Tech, MTN, ESGU, Expert, Google",Social,0.8247723579406738
3409,"신한카드,ESG,코로나19,스타트업,상반기,우수사례,빅데이터,활성화,소상공인,페이퍼리스,사용량,보고서,지자체,제로화,전용관","Shinhan Card, ESG, Corona 19, Startups, 1H, Excellent Cases, Big Data, Activation, Small Business, Paperless, Usage, Report",None,0.7119783759117126
3410,"신한카드,ESG,상반기,스타트업,빅데이터,우수사례,코로나19,보고서,활성화,지자체,사용량,코로나,제로화,전용관,공공기관,7만","Shinhan Card, ESG, First Half, Startup, Big Data, Excellent Case, Corona 19, Report, Activation, Local Course, Consumption, Corona, Zero, Private Pavilion, Public Institution, 70,000",Social,0.9164659380912781
3411,"신한카드,스타트업,상반기,ESG,우수사례,빅데이터,코로나,전사적,사용량,활성화,지자체,보고서","Shinhan Card, Startup, 1H, ESG, Excellent Case, Big Data, Corona, Enterprise, Consumption, Activation, Local Government, Report",None,0.5598850846290588
3412,"회추위,후보자,4명,3연임,이사회,KB,7명,위원회,후보자들,윤종규,KB금융,후보자군","Candidate, Candidate, 4, 3, BB, KB, 7, Committee, Candidate, Yoon Jong -kyu, KB Finance, Candidate Army",Social,0.5836154222488403
3413,"신한카드,친환경,푸조,모빌리티,전기차,자동차,체화,배출량,신한금융그룹,푸조EV,한불모터스,동근태,서울,김선건","Shinhan Card, Eco -friendly, Peugeot, Mobility, EVs, Automobile, Bodhisattva, emissions, Shinhan Financial Group, Peugeot EV, Hanbul Motors, Dong Geun -tae, Seoul, Kim Sun -gun",Social,0.5688307285308838
3414,"후보자,회추위,관계자,윤종규,KB,금융권,후보군,경영성,KB금융,4명,ESG,5명,후보자들","Candidate, Ho -sa, officials, Yoon Jong -gyu, KB, Financial Sector, Candidate, Management, KB Financial, 4 people, ESG, 5 candidates",Social,0.9843106269836426
3415,"회추위,3연임,KB금융,KB,윤종규,후보자,후보자군,코로나19,롱리스트,최종후보군,5인,잠정후보군,하나은행장,리스트만,금융당국,세부준칙","Honorary, 3 consecutive, KB Financial Group, KB, Yoon Jong -gyu, Candidate, Candidate Army, Corona 19, Longlist, Final Candidate, 5, Provisional Candidate, Hana Bank President, List Bay, Financial Authority, Details",Social,0.9607753157615662
3416,"회추위,쇼트리스트,후보자군,다음달,이해관계자,후보자,관계자,공정성,윤종규,KB,숏리스트","Huisui, Shortlist, Candidate, Next month, stakeholder, candidate, officials, fairness, Yoon Jong -gyu, KB, Shortlist",Social,0.9515405297279358
3417,"ESG,롯데지주,원어치,500억,롯데그룹,지속가능채권,중요성,다음달,오산,소셜본드,지배구조,사회공헌,지주사,1500억,그린본드,회사채,롯데,발행기업,IB,채권,발행,지주,사회,환경,본드,자금,기업,목적,조달,공사,은행,사용,투자,중요,확장,연수원,시장","ESG, Lotte Holdings, Native Foundation, 50 billion, Lotte Group, Sustainable Bonds, Importance, Fall, Osan, Social Bond, Governance, Social Contribution, Holdings, 150 billion, Green Bond Issue, Holdings, Society, Environment, Bond, Funds, Company, Purpose, Procurement, Construction, Bank, Use, Investment, Important, Expansion, Training Institute, Market",Social,0.9681793451309204
3418,"회추위,이사회,KB,후보자,윤종규,후보자군,금융권,후보군,다음달,여의도,KB금융,3연임","Honorary Wee, Board of Directors, KB, Candidate, Yoon Jong -gyu, Candidate Army, Financial Affairs, Candidate Army, Next Month, Yeouido, KB Finance",Social,0.9594318270683289
3419,"KB금융,위원회,3연임,후보자,만큼,회장후보추천위원회,ESG,윤종규,KB,금융권,후보군,이동철,양종희,코로나19,경영승계,만장일치","KB Financial Group, Committee, 3 Rounds, Candidate, as much as the Presidential Candidate Recommendation Committee, ESG, Yoon Jong -gyu, KB, Financial Affairs, Candidate Army, Lee Dong -cheol, Yang Jong -hee, Corona 19, Management succession, unanimous",Social,0.783586323261261
3420,"후보자,회추위,관계자,금융권,KB,후보자들,주주총회,푸르덴셜,ESG,5명,윤종규","Candidate, Ho -sa, officials, financial sectors, KB, candidate, shareholders' meeting, Prudential, ESG, 5 people, Jong -kyu Yoon",Social,0.8631207346916199
3421,"후보자,KB금융,ESG,KB,위원회,윤종규,주주총회,서울,솔솔,금융권,대상자,코로나19,이사회,대상자들,지배구조,경영자,최고경영자,후보군","Candidate, KB Financial Group, ESG, KB, Committee, Yoon Jong -gyu, Shareholders' Meeting, Seoul, Solsol, Financial Affairs, Grand Prize, Corona 19, Board of Directors, Targets",Governance,0.7843946814537048
3422,"회추위,후보자,후보자군,2주,7인,이해관계자,5인,후보자들,내외부,4인,일정도,주주총회","Candidate, candidate, candidate, 2 weeks, 7 people, stakeholders, 5 people, candidates, internal and external, 4 people, shareholders' meeting",Social,0.9079031944274902
3423,"신한카드,모빌리티,푸조,체화,전기차,푸조EV,신한금융,E208,E2008,신한금융그룹,분들,관계자,자동차,ESG,EV,관심,기업,교통,확대,그린","Shinhan Card, Mobility, Peugeot, embodiment, electric vehicle, Peugeot EV, Shinhan Financial Group, E208, E2008, Shinhan Financial Group, Numbers, officials, automobiles, eSG, EV, interest",None,0.8980951309204102
3424,"회추위,후보자군,후보자,이해관계자,KB,5인,4인,위원회,주주총회,LIST,1인","Candidate, candidate, candidate, stakeholder, KB, 5 people, 4 people, committee, shareholders' meeting, list, one person",Social,0.7486777305603027
3425,"회추위,후보자군,KB,4명,7명,5명,후보자,코로나바이러스,내외부,투명성,지배구조,기관주주,이해관계자,컨퍼런스콜,후보군,코로나19,KB금융","Candidate, Candidate, KB, 4, 7, 5, Candidate, Corona Virus, Internal and external, Transparency, Governance structure, institutionalist, stakeholder",Governance,0.9172616004943848
